Unnamed: 0,ID,Prix,Condition,RAM,Stockage,Marque,Couleur,Taille écran,Résolution
0.0,v1|276779927734|0,230.0,Occasion,8 Go,5 Go,Huawei,Gris,"14""",1920 x 1080
1.0,v1|356347252884|0,250.0,Occasion,8 Go,512 Go,MSI,Noir,"15""",1920 x 1080
2.0,v1|226496713925|0,330.0,Occasion,24 Go,1 To,Lenovo,Noir,"14""",1920 x 1080
3.0,v1|395895523237|0,250.0,Occasion,8 Go,128 Go,Lenovo,Noir,"14""",1920 x 1080
4.0,v1|387684699352|0,340.0,Ouvert (jamais utilisé),16 Mo,512 Go,HP,Gris,"17,3""",1920 x 1080
5.0,v1|356376878312|0,120.0,Occasion,6 Go,500 Go,MSI,Noir,"17,3""",1920 x 1080
6.0,v1|196734278702|0,169.0,Très bon état - Reconditionné,8Go,HD 620,Panasonic,Noir,"12"" LED 2160 * 1440",titre
7.0,v1|176732198029|0,1600.0,Ouvert (jamais utilisé),32 Go,1 To,Dell,Argenté,"17""",1920 x 1080
8.0,v1|286214085403|0,80.0,Occasion,8 Go,256 Go,Lenovo,Noir,"14""",nn
9.0,v1|167178612324|0,649.0,Occasion,512 Go,512 Go,Dell,Noir graphite,"13,4""",3840 x 2400
10.0,v1|176725687531|0,338.47,Occasion,16 Go,512 Go,Apple,Argenté,"15,4""",2880 x 1800
11.0,v1|356365144398|0,220.0,Occasion,16 Go,512 Go,HP,Gris,"14""",1920 x 1080
12.0,v1|126732116433|0,240.0,Occasion,8Go,256 Go,Apple,Space Grey,"13""",2560x1600
14.0,v1|276770564272|0,165.0,Occasion,16 Go,16 Go,Dell,Marron,"14""",1920 x 1080
15.0,v1|235869979752|0,90.0,Occasion,6 Go,240Go,Sony,Noir,"15,6""",1366 x 786
16.0,v1|395427398249|0,329.0,Occasion,16 Go,500 Go,Lenovo,Noir,"15,6""",1920 x 1080
17.0,v1|235859799458|0,45.0,Ouvert (jamais utilisé),2 Go,32 Go,Danew,Argenté,"10,1""",1280 x 800
18.0,v1|126828727112|0,290.0,Occasion,16 Go,512 Go,Dell,Gris,"13,3""",1920 x 1080
19.0,v1|186690219384|0,450.0,Occasion,8 Go,512 Go,ASUS,Noir,"15,6""",1920 x 1080
20.0,v1|176729111408|0,159.99,Occasion,8 Go,128 Go,Apple,Argenté,"13""",2560 x 1600
21.0,v1|296882818273|0,199.99,Occasion,16 Go,256Go SSD,Dell,Noir,"14""",1366 x 768
22.0,v1|126731294887|427786658693,128.54,Occasion,8 Go,256 Go,Panasonic,Argent,25.7cm,1920 x 1080
23.0,v1|395937180861|0,205.0,Occasion,8 Go,256 Go,Intel,Argenté,"14""",1920 x 1080
24.0,v1|365285586839|0,189.99,Occasion,8 Go,256 Go,Lenovo,Noir,"13,3""",1920 x 1080
25.0,v1|395961012072|0,250.0,Occasion,16 Go,1 To,HP,Noir,ecran de 24 pouces possible,1920 x 1080
26.0,v1|276757263022|0,57.0,Occasion,6 Go,500 Go,HP,Noir,"15,6""",1366 x 768
27.0,v1|167177044347|0,600.0,Occasion,16 Go,100 Go,Acer,Noir,"17,3""",1920 x 1080
28.0,v1|326365399320|0,499.0,Occasion,32 Go,1 To,Dell,Gris,"15,6""",1920 x 1080
29.0,v1|126775700704|0,230.0,Occasion,16 Go,256 Go,HP,Argenté,"13,3""",1920 x 1080
30.0,v1|316044931910|0,197.63,Parfait état - Reconditionné,8 Go,256 Go,Dell,Noir,"14""",1920 x 1080
33.0,v1|387727899261|0,1000.0,Occasion,16 Go,512 Go,MSI,Noir,"15,6""",1920 x 1080
34.0,v1|365249211566|0,318.34,Occasion,16 Go,512 Go,MSI,Noir,"15,6""",1920 x 1080
35.0,v1|387722064432|0,99.99,Occasion,4 Go,500 Go,Lenovo,Noir,"13,5""",1920 x 1080
36.0,v1|196885994848|0,150.0,Occasion,8 Go,256 Go,Dell,Gris,"14""",1920 x 1080
37.0,v1|296848103901|0,160.0,Occasion,8 Go,500 Go,ASUS,noir/marron,"15,6""",1366 x 768
38.0,v1|365285576785|0,169.99,Occasion,8 Go,512 Go,Lenovo,Noir,"13,3""",1366 x 768
40.0,v1|316043079926|0,450.0,Occasion,8 Go,8 Go,ASUS,noire,"17,3""",1600 x 900
41.0,v1|226437631840|0,335.0,Occasion,20 Go,500 Go,Dell,Noir,"15,6""",1920 x 1080
42.0,v1|356359937928|0,185.0,Occasion,16 Go,500 Go,HP,Gris,"14""",1366 x 768
43.0,v1|186745547730|0,270.0,Occasion,8 Go,256 Go,Dell,Noir,"15,6""",1920 x 1080
44.0,v1|316052346457|0,180.0,Occasion,8Go,256 Go,Apple,Space Grey,"13""",2560x1600
45.0,v1|186823838781|0,100.0,Occasion,8 Go,8 Go,Acer,Noir,"14""",1920 x 1080
46.0,v1|355882036974|0,720.0,Occasion,16 Go,1 To,ASUS,Noir,"14""",1920 x 1080
47.0,v1|365261546008|0,620.0,Occasion,8 Go,256 Go,Microsoft,Noir,"13""",2880 x 1920
48.0,v1|395783010411|0,105.0,Occasion,6 gb,1 To,ASUS,Gris,"15,6""",1366 x 768
49.0,v1|186731309791|0,119.0,Occasion,8 Go,0,Lenovo,Noir,"13""",1920x1080
50.0,v1|387176794155|0,340.0,Occasion,8 Go,256 Go,HP,Argent,"13""",1920x1080
52.0,v1|186792204272|0,420.0,Ouvert (jamais utilisé),16 Go,512 Go,Lenovo,Gris,"15,6""",1920 x 1080
53.0,v1|387436170733|0,365.0,Occasion,16 Go,256 Go,HP,Argenté,"14""",1920 x 1080
54.0,v1|356359950100|0,235.0,Occasion,16 Go,500 Go,HP,Gris,"14""",1920 * 1080
55.0,v1|185744264478|0,75.0,Occasion,4 Go,00,Lenovo,Noir,NN,3840 x 2400
56.0,v1|186844443667|0,129.99,Occasion,512 Mo,20 Go,Dell,Noir,"14""",1400 x 1050
57.0,v1|296880948762|0,130.0,Occasion,8 Go,480 Go,Acer,Noir,"15,6""",1366 x 768
58.0,v1|387485442493|0,160.0,Occasion,8 Go,128 Go,Apple,Argenté,"13""",1440 x 900
60.0,v1|296824872457|0,110.0,Occasion,4 Go,32 Go,Lenovo,Bleu,"11,6""",1366 x 768
61.0,v1|387720513747|0,510.0,Occasion,16 Go,256 Go,Apple,Gris,"15""",3072 x 1920
62.0,v1|135387501286|0,429.0,Très bon état - Reconditionné,16 Go,500 Go,Lenovo,Noir,"15,6""",1920 x 1080
63.0,v1|116420676534|0,345.0,Occasion,32 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080
64.0,v1|335670272737|0,345.0,Occasion,16 Go,512 Go,Apple,Gris entracite,"15,4",2880 x 1800
65.0,v1|286211338380|0,399.9,Occasion,16 Go,256 Go,Lenovo,Noir,"14""",1366 x 768
66.0,v1|267098051081|0,250.0,Occasion,8 Go,1 To,Acer,Noir,"11,6""",1366 x 768
67.0,v1|135384012047|0,469.0,Occasion,16 Go,512 Go,Lenovo,Noir,"15,6""",1920 x 1080
68.0,v1|396001362640|0,900.0,Occasion,16 Go,512 Go,ASUS,Noir,"17,3""",1920 x 1080
69.0,v1|167053812685|0,300.0,Occasion,16 Go,1 To,ASUS,Multicouleur,"15,6""",1920 x 1080
71.0,v1|335731133904|0,52.0,Occasion,4 Go,500 Go,Dell,Noir,"14""",1366×768
72.0,v1|405397479844|0,330.0,Ouvert (jamais utilisé),16 Go,512 Go,Acer,Gris,"15,6""",1920 x 1080
73.0,v1|296868755313|0,75.0,Neuf,2 Go,32 Go,Danew,Argenté,"10,1""",1280 x 800
74.0,v1|365181445413|0,225.0,Occasion,8 Go,256 Go,HP,Argenté,"14""",1920 x 1080
75.0,v1|167099833171|0,149.0,Occasion,8 Go,240 Go,Lenovo,Noir,"12,5""",1366 x 768
76.0,v1|395753876712|0,269.0,Occasion,16 Go,256 Go,Dell,Noir,"13""",1366 x 768
77.0,v1|196738091165|0,90.0,Occasion,8 Go,500 Go,ASUS,Noir,"15,6""",1366 x 768
78.0,v1|356121570771|0,500.0,Neuf,16 Go,8 Go,Microsoft,Rose,"12,4""",1536 x 1024
79.0,v1|116318280810|0,890.0,Occasion,32 Go,1 To,Lenovo,Noir,"15,6""",1920 x 1080
82.0,v1|256749617949|0,159.0,Occasion,256MB,20GB,Acer,Noir,"15""",1024 x 768 (XGA)
83.0,v1|405340086755|0,40.0,Occasion,4 Go,120 Go,Acer,Violet,"15,6""",1366 x 768
84.0,v1|186839851214|0,69.0,Occasion,6 Go,256 Go,Lenovo,Noir,"15,6""",1366 x 768
85.0,v1|286183763944|0,360.0,Occasion,4 Go,150 Go,HP,Noir,"20,1""",1680 x 1050
86.0,v1|116419408101|0,250.0,Occasion,8 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080
87.0,v1|196877247760|0,129.0,Très bon état - Reconditionné,8Go,256Go SSD,Lenovo,Noir,"14""",1920 x 1080
88.0,v1|267097883053|0,219.0,Occasion,8 Go,128 Go,Dell,Noir,"14""",1920 x 1080
89.0,v1|315727979749|0,1590.0,Ouvert (jamais utilisé),16 Go,512 Go,ASUS,Gris,"14""",3k
90.0,v1|375860026581|0,510.0,Occasion,64 Go,1 To,Lenovo,Noir,"15,6""",1920 x 1080
91.0,v1|116408029216|0,229.0,Occasion,8 Go,256 Go,Dell,Gris,"13,3""",1920 x 1080
92.0,v1|316046921868|0,370.0,Neuf,16 Go,512 Go,Dell,Noir,"15""",1920 x 1080
93.0,v1|126820079947|0,110.0,Occasion,8 Go,750 Go,HP,Gris,"17,3""",1600 x 900
94.0,v1|186830952578|0,35.0,Occasion,4 Go,160 Go,ASUS,Noir,"15,6""",1366 x 768
95.0,v1|267094469273|0,219.0,Occasion,16 Go,500 Go,HP,Gris,"15,6""",1920 x 1080
96.0,v1|186732251956|0,119.0,Occasion,8 Go,0,Lenovo,Noir,Nn,nn
97.0,v1|296712094082|0,335.0,Occasion,8 Go,256 Go,Lenovo,Gris,"15,6""",1920 x 1080
100.0,v1|126486913953|0,199.0,Occasion,8 Go,700 Go,Acer,Noir,"17,3""",1600 x 900
102.0,v1|267065487537|0,199.0,Occasion,4 Go,128 Go,Panasonic,Argenté,"10,8""",1024 x 768
103.0,v1|186661859695|0,195.0,Neuf,16 Go,256 Go,- Sans marque/Générique -,Argenté,"14,1""",1920 x 1080
104.0,v1|156583698926|0,550.0,Occasion,16 Go,512 Go,Dell,Noir,"15,6""",1920 x 1080
105.0,v1|395855150825|0,69.9,Occasion,4 Go,500 Go,Toshiba,Blanc,"15,6""",1366 x 768
106.0,v1|326312216656|0,450.0,Occasion,16 Go,512 Go,Microsoft,Argenté,"13""",3000 x 2000
107.0,v1|396011748594|0,1400.0,Occasion,32 Go,512 Go,CLEVO,Argenté,"17""",1920 x 1080
108.0,v1|205081605632|0,110.0,Occasion,256 Mo,"18,1 Go",Apple,Noir,"14,1""",1024 x 768
109.0,v1|326372797904|0,150.0,Occasion,2Go,64GBGo,Apple,Silver,"11""",2560x1600
110.0,v1|116405645432|0,350.0,Occasion,32 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080
111.0,v1|126798727973|0,700.0,Occasion,8 Go,1To,Dell,Shadow Grey,"15,6""",1920 x 1080
112.0,v1|315859658447|0,400.0,Ouvert (jamais utilisé),32 Go,512 Go,Dell,Gris,"14""",1920 x 1080
113.0,v1|365107332513|0,320.0,Occasion,8 Go,240 Go,Lenovo,Noir,"14""",1920 x 1080
114.0,v1|365168137615|0,399.0,Occasion,16 Go,240 Go,ASUS,Bleu,"13,3""",3840 x 2160
115.0,v1|116329552687|0,349.0,Occasion,8192,256 Go,Dell,Noir,14 Zoll,1920 x 1080
116.0,v1|186843134425|0,189.0,Occasion,4 Go,0,HP,Gris,"15,6""",Nn
117.0,v1|176524700087|0,150.0,Occasion,32 Mo,2 Go,Fujitsu,Noir,"12""",800 x 600
118.0,v1|355619702479|0,170.0,Occasion,4 Go,300 Go,Unowhy,Noir,"13,3""",1920 x 1200
119.0,v1|405084031979|0,299.0,Occasion,16 Go,512 Go,Dell,Noir,"14""",1366 x 768
120.0,v1|226432817174|0,3650.0,Occasion,64 Go,1 To,Apple,Noir,"16""",3456 x 2234
121.0,v1|126830878650|0,1819.85,Occasion,64 Go,2 To,Lenovo,Noir,40.6cm,2560 x 1600
122.0,v1|226305269660|0,275.0,Occasion,8 Go,256 Go,Lenovo,Noir,"14""",1920 x 1080
123.0,v1|126712500731|0,378.0,Occasion,8 Go,1 To,Acer Nitro 5,Noir,"15,6""",1920 x 1080
124.0,v1|355983731689|0,650.0,Occasion,16 Go,512 Go,HP,Noir,"16,1""",1920 x 1080
125.0,v1|305973397638|0,249.0,Occasion,8 Go,256 Go,Lenovo,Noir,"14""",1920 x 1080
126.0,v1|116291531997|0,100.0,Occasion,8 Go,256 Go,Dell,Noir,"14""",1366 x 768
128.0,v1|405386368662|0,160.0,Ouvert (jamais utilisé),6 Go,256 Go,Amazon,Argenté,"14""",1920 x 1080
129.0,v1|176727269009|0,99.99,Occasion,4 Go,128 Go,Apple,Argent,"13""",1280 x 800
130.0,v1|186840595661|0,140.0,Occasion,16 Go,256 Go,HP,Argenté,"12,5""",1920 x 1080
131.0,v1|286180796858|0,139.0,Occasion,4 Go,64 Go,Thomson,Gris,"14""",1920 x 1080
132.0,v1|286146414825|0,155.0,Occasion,4 Go,256 Go,Dell,Noir,"14,1""",1920 x 1080
135.0,v1|387528423722|0,190.0,Occasion,6 Go,512 Go,Dell,Noir,"14""",1920 x 1080
136.0,v1|375458359652|644401656127,339.95,Neuf,8 Go,256 Go,- Sans marque/Générique -,Noir,"15,6""",1920 x 1080
138.0,v1|267092393138|0,47.91,Ouvert (jamais utilisé),2 Go,16 Go,KLIPAD,Gris,"10,1""",1280 x 800
139.0,v1|395963936615|0,500.0,Occasion,16 Go,512 Go,MSI,Noir,"15,6""",1920 x 1080
140.0,v1|365277616067|0,360.0,Occasion,8 Go,250 Go,Lenovo,Noir,"14""",1920 x 1080
141.0,v1|196575461741|0,189.0,Très bon état - Reconditionné,16go,256Go SSD,Dell,Noir,"12""5",titre
142.0,v1|395821410829|0,50.0,Occasion,512 MB,60 GB,Fujitsu,Gris /M noir,"15,4 pouces",1280*800
143.0,v1|145790928646|0,900.0,Occasion,8 Go,256 Go,Apple,Argenté,"13,6""",2560 x 1664
144.0,v1|126825281182|0,100.0,Occasion,8 Go,250 Go,Lenovo,Noir,"15,6""",1366 x 768
145.0,v1|365279619501|0,270.0,Occasion,8 Go,256 Go,Dell,Noir,"13,3""",1920 x 1080
146.0,v1|267094675688|0,229.0,Occasion,16 Go,240Go,Dell,Gris,"17,3""",1600 x 900
147.0,v1|196668562476|0,399.0,Très bon état - Reconditionné,16 Go,500Go SSD,ASUS,Noir,17.3,titre
148.0,v1|146268220371|0,200.0,Occasion,8 Go,1050 Go,Samsung,Noir,"15,6""",1366 x 768
149.0,v1|356079530565|0,479.0,Occasion,16 Go,500 Go,Dell,Gris,"15,6""",1920 x 1080
150.0,v1|167174961514|0,178.4,Occasion,8 Go,512 Go,Lenovo,Noir,"14""",‎1366 x 768
151.0,v1|186319660495|0,119.0,Occasion,sans ram,sans ssd,Dell,Noir,"14""",1920 x 1080
152.0,v1|116420536471|0,275.0,Occasion,8 Go,256 Go,HP,Gris,"14,2""",1920 x 1080
153.0,v1|256713077171|0,189.0,Occasion,8 Go,320 Go,Lenovo,Noir,"15,6""",1366 x 768
155.0,v1|196295442340|0,159.0,État correct - Reconditionné,8 Go,256Go SSD,Lenovo,Noir,"15.6""",1920x1080
156.0,v1|196760271337|0,350.0,Occasion,16 Go,256 Go,Lenovo,Noir,"14""",1920 x 1080
157.0,v1|135356390803|0,700.0,Occasion,512 Go,512 Go,Acer,Noir,"17,3""",1920 x 1080
158.0,v1|286195561118|0,190.0,Occasion,8 Go,"1,5 To = 500 Go SSD + 1 To HD",Apple,Gris,"15,4""",1440 x 900
159.0,v1|326368928894|0,250.0,Occasion,16 Go,512 Go,Lenovo,Noir,"14""",1920 x 1200
160.0,v1|286170984209|0,580.0,Neuf,16 Go,1 To,HP,Argenté,"15,6",1920 x 1080
161.0,v1|315934099814|0,89.99,Occasion,4 Go,256 Go,Acer,Gris,"17,3""",1600 x 900
163.0,v1|296643148760|0,550.0,Occasion,8 Go,1 To,ASUS,Royal Blue,"13,3""",1920 x 1080
164.0,v1|205138785440|0,620.0,Occasion,16 Go,512 Go,HP,Argenté,15.6,intel turbo boost
166.0,v1|196861218713|0,270.0,Occasion,8 Go,256 Go,Dell,Gris,"14""",1920 x 1080
167.0,v1|186844484504|0,119.99,Occasion,2 Go,60 Go,IBM,Noir,"14,1""",1024 x 768
168.0,v1|156064442352|0,109.0,Occasion,256 Go,256 Go,Lenovo,Noir,"15.6""",1366 x 768
169.0,v1|387659909797|0,420.0,Occasion,8Go,512 Go,Apple,Space Grey,"13""",2560x1600
170.0,v1|364136656924|0,225.0,Occasion,8 Go,256 Go,HP,Argenté,"14""",1920 x 1080
171.0,v1|186810736851|0,179.0,Occasion,8 Go,0,Lenovo,Noir,"14""",nn
174.0,v1|286210787356|0,229.0,Très bon état - Reconditionné,8 Go,500 Go,Dell,Noir,"15,6""",1366 x 768
176.0,v1|365252691741|0,175.0,Occasion,8 Go,256 Go,HP,Argenté,"15""",1920 x 1080
178.0,v1|286211696943|0,139.0,Occasion,8 Go,320 Go,HP,Noir,"15,6""",1366 x 768
179.0,v1|305972784813|0,450.0,Occasion,16 Go,16 Go,Lenovo,Noir,"14""",2560 x 1440
181.0,v1|267062740370|0,79.0,Occasion,4 Go,250 Go,Lenovo,Noir,"14""",1366 x 768
182.0,v1|387700611820|0,189.99,Occasion,16 Go,1 To,Intel,Argenté,"15""",1920 x 1080
183.0,v1|196876945940|0,209.0,Très bon état - Reconditionné,16Go,256Go SSD,Lenovo,Noir,"14""",titre
184.0,v1|196852683529|0,320.0,Occasion,8 Go,512 Go,ASUS,Gris,"15""",1920 x 1080
185.0,v1|156448079195|0,190.0,Occasion,8 Go,256 Go,Dell,Argenté,"13,3""",1920 x 1080
186.0,v1|305751736477|0,60.0,Occasion,3 Go,60 Go,IBM,Noir,"15,6""",1366 x 768
187.0,v1|196882327062|0,165.0,Occasion,16 Go,256 Go,Dell,Noir,"14""",1360 x 768
188.0,v1|387502740656|0,164.0,Occasion,8 Go,256 Go,Lenovo,Noir,"12""",1366 x 768
189.0,v1|375864158077|0,400.0,Occasion,16 Go,1 To,MSI,Gris,"15,6""",1920 x 1080
190.0,v1|196295470063|0,369.0,Très bon état - Reconditionné,8Go,256Go SSD,HP,Silver,"14"" Tactile",titre
191.0,v1|256707771741|0,550.0,Occasion,16 Go,256 Go,Apple,Gris,"15,4""",2880 x 1800
192.0,v1|267070392665|0,229.0,Occasion,16 Go,256 Go,Dell,Noir,"14""",1920 x 1080
193.0,v1|256562925706|0,99.9,Occasion,4 Go,250 Go,Intel,Noir,"15,3""",1366 x 768
194.0,v1|235798825360|0,149.0,Occasion,4 Go,128 Go,Apple,Argenté,"11""",1366 x 768
196.0,v1|176728057992|0,399.0,Occasion,8 Go,256 Go,Apple,Gris,"13""",2560 x 1600
197.0,v1|365231274077|0,220.0,Occasion,8 Go,256 Go,HP,Gris,"13,3",1920 x 1080
198.0,v1|256747791338|0,229.0,Très bon état - Reconditionné,8 Go,500 Go,Dell,Noir,"15,6""",1366 x 768
199.0,v1|393671404225|0,239.0,Occasion,8 Go,256 Go,Dell,Noir,"14""",1366 x 768
200.0,v1|375836205767|0,499.99,Neuf,8 Go,256 Go,Samsung,Argenté,"15,6""",1920 x 1080
201.0,v1|176720651513|0,119.99,Occasion,4 Go,1 To,Dell,Noir,"15,6""",1366 x 768
202.0,v1|186776571430|0,199.0,Occasion,8 Go,0,Lenovo,Noir,"15,6""",nn
203.0,v1|186752029276|0,54.0,Occasion,4 Go,32 Go,Dell,Noir,"11,6""",1366 x 768
204.0,v1|186655309736|0,60.0,Occasion,4 Go,32 Go,Dell,Noir,"11,6""",1366 x 768
206.0,v1|126827211100|0,140.0,Occasion,8 Go,128 Go,Apple,Argenté,"13,3""",1440 x 900
207.0,v1|116419421703|0,350.0,Occasion,32 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080
208.0,v1|156575496078|0,300.0,Occasion,8 Go,256 Go,Apple,Gris antrasite,"13""",2560 x 1600
209.0,v1|186844550498|0,75.0,Occasion,6 Go,320 Go,Lenovo,Noir,"14""",1366 x 768
210.0,v1|186676730202|0,68.0,Occasion,4 Go,320 Go,Toshiba,Noir,"15,6""",1366 x 768
211.0,v1|186844489187|0,75.0,Occasion,6 Go,500 Go,Dell,Noir/Argent,"15,6""",1920 x 1080
212.0,v1|186748481325|0,55.0,Occasion,4 Go,Sans,Packard Bell,Noir,"17,3""",1600 x 900
213.0,v1|176614850658|0,1099.0,Ouvert (jamais utilisé),16Go de RAM LPDDR5X,1 To,ASUS,Noir,"13,3""","3K (2880x1800), 16:10, 60 Hz"
214.0,v1|186706568840|0,51.0,Occasion,4 Go,250 Go,Dell,Noir,"14,1""",1366×768
215.0,v1|186706551717|0,40.0,Occasion,3 Go,250 Go,HP,Noir,"15,4""",1366 x 768
216.0,v1|126825657594|0,250.0,Occasion,8 Go,256 Go,HP,Gris,"15,6""",1920 x 1080
218.0,v1|186844523794|0,125.0,Occasion,8 Go,500 Go,HP,Noir,"15,6""",1366 x 768
219.0,v1|186705334195|0,70.0,Occasion,4 Go,320 Go,Apple,Gris,"13""",1280 x 800
220.0,v1|335593784213|0,240.0,Occasion,16 Go,256 Go,Dell,Argenté,"13.3""",titre
221.0,v1|196893767549|0,240.0,Occasion,8 Go,256 Go,Dell,Noir,"14""",1920 x 1080
222.0,v1|126802696486|0,300.0,Occasion,16 Go,256 Go,Apple,Gris,"13,3""",2560 x 1600
223.0,v1|186748481022|0,45.0,Occasion,3 Go,160 Go,Acer,Noir,"17""",1440 x 900
224.0,v1|235742500783|0,130.0,Occasion,6 Gb,300,Dell,Argenté,"14""",1920 x 1080
225.0,v1|126682825080|0,139.0,Occasion,8 Go,256 Go,Dell,Noir/Gris,"14""",1920 x 1080
226.0,v1|335640108479|0,490.0,Neuf,8 Go,256 Go,Dell,Gris,"13,3 Zoll",1920 x 1080
227.0,v1|126802713936|0,350.0,Occasion,16 Go,256 Go,Apple,Gris,"15,4""",2880 x 1800
228.0,v1|126682825038|0,175.0,Occasion,16 Go,256 Go,Dell,Gris,"15,6""",1920 x 1080
229.0,v1|186677162146|0,67.0,Occasion,4 Go,500 Go,HP,Marron,"13,3""",1366 x 768
230.0,v1|126682825106|0,205.0,Occasion,8 Go,256 Go,Lenovo,Noir,"13,3""",1920 x 1080
231.0,v1|365237979885|0,1099.0,Occasion,32 Go,1 To,Alienware,Blanc,"14""",1920 x 1080
232.0,v1|126682825097|0,299.0,Occasion,24 Go,256 Go,Lenovo,Noir,"15,6""",1920 x 1080
233.0,v1|335705735102|0,549.0,Neuf,256 Go,512 Go,Dell,silver,"14""",1920 x 1080
237.0,v1|126821773583|0,130.0,Occasion,8 Go,256 Go,Apple,Argenté,"13,3""",1440 x 900
238.0,v1|116419039097|0,115.0,Occasion,4 Go,240Go,ASUS,Noir,"15""",1366 x 768
239.0,v1|146268220636|0,300.0,Occasion,16 Go,1 To,Acer,Noir,"17,3""",1920 x 1080
240.0,v1|196890364887|0,140.0,Occasion,8 Go,256 Go,HP,Noir,"14""",1366 x 768
241.0,v1|196795522494|0,250.0,Occasion,8 Go,256 Go,Dell,Gris,"13""",1920 x 1080
242.0,v1|326151294892|0,175.0,Occasion,16 Go,256 Go,HP,Gris,"15""",1366 x 768
243.0,v1|196873216440|0,390.0,Occasion,16 Go,512 Go,Microsoft,Bleu,"13,5""",2256 x 1504
244.0,v1|196866477277|0,200.0,Occasion,8 Go,256 Go,Fujitsu,Noir,"12""",1366 x 768
245.0,v1|196825097353|0,150.0,Occasion,8 Go,256 Go,HP,Gris,"14""",1366 x 768
246.0,v1|196874747160|0,300.0,Occasion,8 Go,256 Go,Acer,Noir,"15""",1920 x 1080
247.0,v1|196795288085|0,390.0,Occasion,16 Go,256 Go,HP,Gris,"15""",1920 x 1080
248.0,v1|365254556094|0,329.9,Neuf,128 Go,8 Go,Lenovo,Gris,"15""",2160 x 1350
249.0,v1|135420803541|0,399.0,Très bon état - Reconditionné,16 Go,256 Go,Lenovo,Noir,"15,6""",1920 x 1080
250.0,v1|196853006939|0,300.0,Occasion,16 Go,512 Go,Lenovo,Noir,"14""",1920 x 1080
251.0,v1|196885994844|0,150.0,Occasion,8 Go,256 Go,Lenovo,Noir,"14""",1366 x 768
252.0,v1|365252655106|0,175.0,Occasion,8 Go,256 Go,HP,Argenté,"14""",1366 x 768
253.0,v1|356079108561|0,149.0,Très bon état - Reconditionné,8 Go,240 Go,HP,Argenté,"14""",1366 x 768
254.0,v1|196885994847|0,200.0,Occasion,16 Go,256 Go,Dell,Noir,"14""",1366 x 768
255.0,v1|146268220457|0,750.0,Occasion,16 Go,512 Go,MSI,Noir,"17,3""",1920 x 1080
256.0,v1|276762475676|0,59.0,Occasion,4 Go,500 Go,ASUS,Noir,"14""",1366 x 768
257.0,v1|196760271339|0,200.0,Occasion,8 Go,256 Go,Dell,Noir,"15,6""",1366 x 768
258.0,v1|146268220304|0,200.0,Occasion,8 Go,256 Go,Acer,Noir,"15,6""",1366 x 768
259.0,v1|196855177923|0,390.0,Occasion,8 Go,256 Go,HP,Gris,"15""",1366 x 768
260.0,v1|196873216441|0,240.0,Occasion,8 Go,256 Go,Lenovo,Noir,"12""",1366 x 768
261.0,v1|196873216443|0,230.0,Occasion,8 Go,256 Go,Lenovo,Noir,"12""",1366 x 768
262.0,v1|256727312993|0,399.0,Occasion,4 Go,256 Go,Panasonic,Argenté,"13,3""",1024 x 768
263.0,v1|356059112639|0,179.0,Très bon état - Reconditionné,8 Go,480 Go,HP,Gris,"12""",1366 x 768
264.0,v1|196890364889|0,290.0,Occasion,8 Go,256 Go,HP,Gris,"15""",1920 x 1080
265.0,v1|196881889326|0,605.0,Occasion,256 Go,256 Go,Apple,Gris,"13,3""",2560 x 1600
266.0,v1|196876772806|0,200.0,Occasion,8 Go,256 Go,Dell,Noir,"15,6""",1366 x 768
267.0,v1|266358481931|0,429.0,Occasion,4 Go,256 Go,Panasonic,Argenté,"10,8""",1920 x 1200
268.0,v1|196848867959|0,150.0,Occasion,8 Go,500 Go,Lenovo,Noir,"14""",1920 x 1080
269.0,v1|196890364885|0,790.0,Occasion,24 Go,1 To,Razer,Noir,"15""",1920 x 1080
270.0,v1|196861621307|0,230.0,Occasion,8 Go,256 Go,Dell,Gris,"15""",1920 x 1080
271.0,v1|196814431759|0,220.0,Occasion,8 Go,256 Go,Dell,Noir,"14""",1920 x 1080
272.0,v1|135030798683|0,299.0,Très bon état - Reconditionné,16 Go,256 Go,Dell,Noir,"14""",1366 x 768
273.0,v1|196861316553|0,270.0,Occasion,8 Go,256 Go,Dell,Gris,"14""",1920 x 1080
274.0,v1|356364826187|0,150.0,Occasion,6 Go,1 To,Intel,Gris,"15,6""",1920 x 1080
275.0,v1|256563870924|0,190.0,Occasion,4 Go,250 Go,ASUS,Noir,"17,3""",1600 x 900
276.0,v1|356059112606|0,179.0,Très bon état - Reconditionné,8 Go,256 Go,Lenovo,Noir,"13,3""",1920 x 1080
277.0,v1|196766738912|0,350.0,Occasion,8 Go,256 Go,Lenovo,Noir,"13""",1920 x 1080
278.0,v1|326365218361|0,60.0,Ouvert (jamais utilisé),2 Go,16 Go,KLIPAD,Noir,"7""",1024 x 600
279.0,v1|196879404448|0,270.0,Occasion,16 Go,256 Go,Dell,Gris,"14""",1920 x 1080
280.0,v1|186688725003|0,189.0,Occasion,8 Go,500 Go,HP,Noir,12.5,1366 x 768
